OBJECTID,SEGID,SUBAREAID,FAC_WDAVG,FAC_SPR,FAC_FAL,FAC_SPRFAL,aadtAdjFac,DYVOL2019,DYVOL2023,DYVOL2028,DYVOL2032,DYVOL2042,DYVOL2050,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_FIPS,PLANAREA,F_AREA,ADJHIST,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,OV_REV,OV_LTPRV,OV_ZERO,OV_HIADJ,OV_50LT19,OV_503X19,OV_FURREV,NOTES,NOTES_FURR,OV_SEG,NOTES_SEG,FL_REV,FL_LTPRV,FL_ZERO,FL_HIADJ,FL_50LT19,FL_503X19,FL_FURREV,FL_SEG,CO_NAME,Shape__Len,Shape__Length
9886,0147_010.8,1,1.0918,1.0107,1.0324,1.02155,1320,1056.4,1048.6,1342.1,2380.5,80.2,131.5,968,960,1229,2180,73,120,2300,2300,2500,3500,1400,1400,49,MAG,MAG,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0, , ,0, ,1,1,0,0,1,0,0,0,Utah,0.0,548.225964241668
9887,0147_011.1,1,1.0918,1.0107,1.0324,1.02155,593,1850.9,1845.0,2167.3,4989.1,3866.8,6713.1,1695,1690,1985,4570,3542,6149,2300,2300,2600,5200,4100,6700,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,0, ,1,0,0,0,0,0,0,0,Utah,0.0,1662.16358720123
9888,0147_011.8,1,1.0924,1.0104,1.0243,1.01735,585,4319.3,4609.0,5125.3,7717.2,4421.7,6734.5,3954,4219,4692,7064,4048,6165,4500,4800,5300,7600,4600,6800,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,new center st interchange in 2042, ,0, ,0,1,0,0,0,0,0,0,Utah,0.0,566.136969051988
9889,0147_012.1,1,1.0946,1.0117,1.0095,1.0106,9295,3234.4,2613.8,2981.0,3643.7,4229.7,6129.6,2955,2388,2723,3329,3864,5600,12000,11500,12000,12500,13000,15000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spanish fork pkwy open in 2023, ,0, ,0,1,0,0,0,0,0,0,Utah,0.0,585.434231771663
9890,0147_012.4,1,1.0946,1.0117,1.0095,1.0106,7023,5721.2,4852.2,5230.6,5651.0,6075.3,7778.1,5227,4433,4779,5163,5550,7106,12000,11500,12000,12000,12500,14000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spanish fork pkwy open in 2023, ,0, ,0,1,0,0,0,0,0,0,Utah,0.0,564.914329666735
9891,0147_012.7,1,1.0924,1.0104,1.0243,1.01735,6872,5874.5,4529.6,4855.1,5256.7,5883.7,7414.0,5378,4146,4444,4812,5386,6787,12000,11000,11500,11500,12500,13500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spanish fork pkwy open in 2023, ,0, ,0,1,0,0,0,0,0,0,Utah,0.0,422.608175737968
9892,0147_012.9,1,1.0946,1.0117,1.0095,1.0106,657,12689.6,10049.7,11269.6,12612.8,11281.6,12857.8,11593,9181,10296,11523,10307,11747,12000,9800,11000,12000,11000,12500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spanish fork pkwy open in 2023. new interchange in 2032., ,0, ,0,1,0,0,0,0,0,0,Utah,0.0,617.830047019741
9893,0147_013.2,1,1.0924,1.0104,1.0243,1.01735,45,9954.8,6045.4,7107.3,7198.7,5610.2,7092.8,9113,5534,6506,6590,5136,6493,9200,5600,6600,6600,5200,6500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spanish fork pkwy open in 2023. new interchange in 2032., ,0, ,0,1,0,0,1,0,0,0,Utah,0.0,584.558818417927
9894,0147_013.4,1,1.0924,1.0104,1.0243,1.01735,-562,10618.0,6115.4,7597.4,6927.0,9814.5,10456.2,9720,5598,6955,6341,8984,9572,9200,5000,6400,5800,8400,9000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spanish fork pkwy open in 2023. new interchange in 2032., ,0, ,0,1,0,0,1,0,0,0,Utah,0.0,1981.80196654756
9895,0147_014.4,1,1.0918,1.0107,1.0324,1.02155,6307,3112.9,2542.3,3070.0,4348.4,5717.7,6267.7,2851,2329,2812,3983,5237,5741,9200,8600,9100,10500,11500,12000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spanish fork pkwy open in 2028, ,0, ,0,1,0,0,0,0,0,0,Utah,0.0,1594.94829889346
9896,0147_015.2,1,1.0918,1.0107,1.0324,1.02155,1547,1664.1,2389.7,2329.3,2512.3,3186.3,3665.1,1524,2189,2133,2301,2918,3357,3100,3700,3700,3800,4500,4900,49,MAG,MAG,0,0,-200,0,0,0,0,0,0,0,0,0,0,0,smooth, ,0, ,0,0,0,0,0,0,0,0,Utah,0.0,2122.23670900374
9897,0147_016.2,1,1.0918,1.0107,1.0324,1.02155,-31,1593.5,2100.0,2096.3,2329.1,2773.8,3142.3,1460,1923,1920,2133,2541,2878,1400,1900,1900,2100,2500,2800,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none, ,0, ,0,0,0,0,0,0,0,0,Utah,0.0,2125.56048318985
9898,0147_017.2,1,1.0924,1.0104,1.0243,1.01735,620,5797.8,5721.3,6581.3,5632.1,5942.5,6327.0,5307,5237,6025,5156,5440,5792,5900,5900,6600,5800,6100,6400,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,new connectivity in 2032 between 1600 S in Springville and 1600 N in Mapleton, ,0, ,0,1,0,0,0,0,0,0,Utah,0.0,2115.64767612829
9899,0151_000.0,1,1.0924,1.0104,1.0243,1.01735,-3688,27961.4,26455.0,29581.5,36267.9,42145.3,45267.1,25596,24217,27079,33200,38580,41438,22000,20500,23500,29500,35000,38000,35,WFRC,WFRC,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,"smoothing, jump in 2032 due to bangerter", ,0, ,0,0,0,0,0,0,0,0,Salt Lake,0.0,559.287560366414
9900,0151_000.3,1,1.0924,1.0104,1.0243,1.01735,-1527,25600.0,23995.2,27267.5,31567.3,36924.8,40073.3,23435,21966,24961,28897,33802,36684,22000,20500,23500,27500,32500,35000,35,WFRC,WFRC,0,0,1500,0,500,0,0,0,0,0,0,0,0,0,"smoothing, jump in 2032 due to bangerter", ,0, ,0,0,0,0,0,0,0,0,Salt Lake,0.0,533.90569398101
9901,0151_000.5,1,1.0924,1.0104,1.0243,1.01735,3151,20490.1,19511.9,20426.8,23973.0,28954.8,31657.1,18757,17861,18699,21945,26506,28979,22000,21000,22000,25000,29500,32000,35,WFRC,WFRC,0,0,1000,500,500,0,0,0,0,0,0,0,0,0,"smoothing, jump in 2032 due to bangerter", ,0, ,0,0,0,0,0,0,0,0,Salt Lake,0.0,1056.13630947996
9902,0151_001.0,1,1.0924,1.0104,1.0243,1.01735,-4905,21776.9,22454.4,20863.3,24415.9,28529.0,30935.7,19935,20555,19099,22351,26116,28319,15000,15500,14000,17500,21000,23500,35,WFRC,WFRC,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,smoothing, ,0, ,0,0,0,0,0,0,0,0,Salt Lake,0.0,1069.05060075558
9903,0151_001.5,1,1.0924,1.0104,1.0243,1.01735,-8367,25559.4,26057.8,23158.8,26614.6,30576.2,33851.6,23397,23854,21200,24363,27990,30988,15000,15500,13000,16000,19500,22500,35,WFRC,WFRC,0,0,0,2500,500,0,0,0,0,0,0,0,0,0,smoothing, ,0, ,0,0,0,0,0,0,0,0,Salt Lake,0.0,1062.66589221379
9904,0151_002.0,1,1.0924,1.0104,1.0243,1.01735,12739,31658.3,26524.5,28499.6,29658.9,32385.3,34923.2,28981,24281,26089,27150,29646,31969,41500,37000,39000,40000,42500,44500,35,WFRC,WFRC,0,0,2000,0,0,0,0,0,1,0,0,0,0,0,"smoothing, drop in 2023 due to I-15 improvements", ,0, ,0,1,0,0,0,0,0,0,Salt Lake,0.0,1061.53491219502
9905,0151_002.5,1,1.0946,1.0117,1.0095,1.0106,12413,37125.8,36396.9,34383.4,35010.6,38010.6,40517.8,33917,33251,31412,31985,34726,37016,46500,45500,44000,44500,47000,49500,35,WFRC,WFRC,0,0,1000,2500,2000,2000,2000,0,0,0,0,0,0,0,"big smoothing, drop due to area change nearby", ,0, ,0,0,0,0,0,0,0,0,Salt Lake,0.0,994.602869134935
9906,0151_003.0,1,1.0946,1.0117,1.0095,1.0106,15373,33885.1,34146.0,32371.3,31495.0,33845.1,36624.0,30957,31195,29574,28773,30920,33459,46500,46500,45000,44000,46500,49000,35,WFRC,WFRC,0,0,0,1500,2500,0,0,0,0,0,0,0,0,0,smoothing, ,0, ,0,0,0,0,0,0,0,0,Salt Lake,0.0,1177.01518931092
9907,0151_003.5,1,1.0946,1.0117,1.0095,1.0106,2030,48491.3,49384.8,48960.9,45186.5,48275.6,53112.4,44300,45117,44729,41281,44103,48522,46500,47000,47000,43500,46000,50500,35,WFRC,WFRC,0,0,0,0,3500,3500,3000,0,0,0,0,0,0,0,smoothing due to area type changes, ,0, ,0,0,0,0,0,0,0,0,Salt Lake,0.0,831.247534629365
9908,0151_003.9,1,1.0946,1.0117,1.0095,1.0106,-3733,54798.8,57012.3,54700.3,47168.0,50334.0,54227.7,50063,52085,49973,43092,45984,49541,46500,48500,46000,39500,42500,46000,35,WFRC,WFRC,0,0,-500,2000,9000,8000,5000,1,1,1,1,1,1,1,smoothing due to area type changes, ,0, ,0,1,0,0,0,0,0,0,Salt Lake,0.0,507.363552111653
9909,0152_000.0,1,1.0946,1.0117,1.0095,1.0106,-16836,37859.0,37946.5,39735.0,41041.2,41724.8,43126.1,34587,34667,36301,37494,38119,39399,18000,18000,19500,20500,21500,22500,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none, ,0, ,0,0,0,0,0,0,0,0,Salt Lake,0.0,244.659439831071
9910,0152_000.1,1,1.0946,1.0117,1.0095,1.0106,-3155,22883.4,23198.2,24388.2,25126.6,26196.0,27080.6,20906,21193,22280,22955,23932,24740,18000,18000,19000,20000,21000,21500,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none, ,0, ,0,0,0,0,0,0,0,0,Salt Lake,0.0,1314.0698656546
9911,0152_000.7,1,1.0924,1.0104,1.0243,1.01735,-3867,18715.0,19152.4,20427.6,20560.1,21787.8,22618.1,17132,17532,18700,18821,19945,20705,13500,13500,15000,15000,16000,17000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none, ,0, ,0,0,0,0,0,0,0,0,Salt Lake,0.0,1549.30154533491
9912,0152_001.4,1,1.0924,1.0104,1.0243,1.01735,13530,19263.8,19500.3,20780.0,20996.4,22330.4,23256.7,17634,17851,19022,19220,20442,21290,31000,31500,32500,33000,34000,35000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none, ,0, ,0,0,0,0,0,0,0,0,Salt Lake,0.0,1922.17305224216
9913,0152_002.3,1,1.0924,1.0104,1.0243,1.01735,8878,38622.9,39239.7,40697.2,42252.5,44266.3,46064.2,35356,35921,37255,38679,40522,42168,44000,45000,46000,47500,49500,51000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none, ,0, ,0,0,0,0,0,0,0,0,Salt Lake,0.0,377.803246716267
9914,0152_002.5,1,1.0924,1.0104,1.0243,1.01735,10670,34458.6,34978.0,36186.5,37767.1,39310.9,40858.0,31544,32019,33126,34573,35986,37402,42000,42500,44000,45000,46500,48000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none, ,0, ,0,0,0,0,0,0,0,0,Salt Lake,0.0,565.669164534715
9915,0152_002.8,1,1.0924,1.0104,1.0243,1.01735,9771,35440.2,36006.2,37189.6,38791.6,40374.1,41909.2,32443,32961,34044,35510,36959,38364,42000,42500,44000,45500,46500,48000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none, ,0, ,0,0,0,0,0,0,0,0,Salt Lake,0.0,227.208616515775
9916,0154_000.0,1,1.0946,1.0117,1.0095,1.0106,-11802,35356.9,39214.1,41829.7,45177.2,41635.1,40507.5,32301,35825,38215,41273,38037,37007,20500,24000,26500,29500,26000,25000,35,WFRC,WFRC,0,0,0,0,0,1500,1500,0,1,0,0,0,0,0,"smoothing, dip in 2042 due to traffic flow shifting south, dip in 2050 due to new connection to I-15", ,0, ,0,1,0,0,0,0,0,0,Salt Lake,0.0,1013.45116235529
9917,0154_000.5,1,1.1568,1.0112,1.0105,1.01085,-2223,72673.7,76349.5,73026.5,81707.3,102590.9,84670.3,62823,66001,63128,70632,88685,73194,60500,64000,61000,68500,86500,71000,35,WFRC,WFRC,0,0,0,0,0,-500,1000,0,1,0,0,0,0,0,"smoothing, dip in 2028 due to mtn view corridor, dip in 2050 due to new connection to I-15 & traffic shifting to 600 w", ,0, ,0,1,0,0,0,0,0,0,Salt Lake,0.0,665.242407471177
9918,0154_000.8,1,1.1568,1.0112,1.0105,1.01085,-423,70591.5,74390.2,69533.5,79554.4,98440.3,84620.7,61023,64307,60108,68771,85097,73151,60500,64000,59500,68500,84500,72500,35,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"smoothing, dip in 2028 due to mtn view corridor, dip in 2050 due to new connection to I-15 & traffic shifting to 600 w", ,0, ,0,1,0,0,0,0,0,0,Salt Lake,0.0,1351.55574861525
9919,0154_001.4,1,1.1568,1.0112,1.0105,1.01085,6353,68291.0,72801.6,68142.6,81756.1,101321.5,101599.4,59034,62934,58906,70674,87588,87828,65500,69500,65500,77000,94000,94000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"none, dip in 2028 due to mtn view corridor", ,0, ,0,1,0,0,0,0,0,0,Salt Lake,0.0,3815.05658670373
9920,0154_003.2,1,1.1568,1.0112,1.0105,1.01085,-12195,57104.3,62546.0,56037.8,71782.7,88506.5,90840.0,49364,54068,48442,62053,76510,78527,37000,42000,36000,50000,64500,66500,35,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"none, dip in 2028 due to mtn view corridor", ,0, ,0,1,0,0,0,0,0,0,Salt Lake,0.0,2121.20097156842
9921,0154_004.2,1,1.1568,1.0112,1.0105,1.01085,-4600,56788.6,61756.9,50878.8,69034.6,85072.2,86530.1,49091,53386,43982,59677,73541,74801,44500,49000,39500,55000,69000,70000,35,WFRC,WFRC,0,0,0,3000,500,0,0,0,1,0,0,0,0,0,"smoothing, dip in 2028 due to mtn view corridor", ,0, ,0,1,0,0,0,0,0,0,Salt Lake,0.0,3217.40853486222
9922,0154_005.8,1,1.1568,1.0112,1.0105,1.01085,2487,45963.2,44897.5,41244.7,72280.5,83960.2,86325.0,39733,38812,35654,62483,72580,74624,42000,41500,38000,65000,75000,77000,35,WFRC,WFRC,0,0,0,3000,0,0,-500,0,1,0,0,0,0,0,"smoothing, dip in 2023 due to increased lanes on I-15, big jump in 2032 due to bangerter being a fwy", ,0, ,0,1,0,0,0,0,0,0,Salt Lake,0.0,2138.04126175327
9923,0154_006.8,1,1.0924,1.0104,1.0243,1.01735,-3691,53314.6,52648.5,54993.7,92772.5,99253.4,99799.0,48805,48195,50342,84925,90858,91358,45000,44500,46500,81000,87000,87500,35,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"none, dip in 2023 due to increased lanes on I-15, big jump in 2032 due to bangerter being a fwy", ,0, ,0,1,0,0,0,0,0,0,Salt Lake,0.0,3218.81067743702
9924,0154_008.3,1,1.0924,1.0104,1.0243,1.01735,-1070,58983.8,58513.4,63013.9,107894.1,113446.1,114271.4,53995,53564,57684,98768,103850,104606,53000,52500,56500,97500,103000,104000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"none, dip in 2023 due to increased lanes on I-15, big jump in 2032 due to bangerter being a fwy", ,0, ,0,1,0,0,0,0,0,0,Salt Lake,0.0,2820.53075341831
9925,0154_009.6,1,1.0924,1.0104,1.0243,1.01735,-15598,76827.4,73498.1,79023.1,131169.1,139679.2,140790.6,70329,67281,72339,120074,127865,128882,54500,51500,56500,104000,112000,113000,35,WFRC,WFRC,0,0,500,0,0,0,0,0,1,0,0,0,0,0,"smoothing, dip in 2023 due to increased lanes on I-15, big jump in 2032 due to bangerter being a fwy", ,0, ,0,1,0,0,0,0,0,0,Salt Lake,0.0,1665.64357961783
9926,0154_010.4,1,1.0924,1.0104,1.0243,1.01735,-15567,82308.7,80632.8,84256.5,138729.5,146505.9,147498.0,75347,73813,77130,126995,134114,135022,60000,58000,61500,111000,119000,119000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"none, dip in 2023 due to increased lanes on I-15, big jump in 2032 due to bangerter being a fwy", ,0, ,0,1,0,0,0,0,0,0,Salt Lake,0.0,2134.31179513785
9927,0154_011.4,1,1.0924,1.0104,1.0243,1.01735,-16136,77529.6,77008.4,80080.9,140110.4,146461.7,148449.8,70972,70495,73307,128259,134073,135893,55000,54500,57000,112000,118000,120000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"none, dip in 2023 due to increased lanes on I-15, big jump in 2032 due to bangerter being a fwy", ,0, ,0,1,0,0,0,0,0,0,Salt Lake,0.0,3181.2970532326
9928,0154_012.9,1,1.0924,1.0104,1.0243,1.01735,2225,70661.9,69227.9,71842.3,138664.9,145205.0,147913.9,64685,63372,65766,126936,132923,135403,67000,65500,68000,129000,135000,138000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"none, dip in 2023 due to increased lanes on I-15, big jump in 2032 due to bangerter being a fwy", ,0, ,0,1,0,0,0,0,0,0,Salt Lake,0.0,2130.14380870785
9929,0154_013.9,1,1.0924,1.0104,1.0243,1.01735,-10293,84614.5,83001.2,85949.7,150093.0,155229.5,159660.1,77457,75981,78680,137397,142100,146155,67000,65500,68500,127000,132000,136000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"none, dip in 2023 due to increased lanes on I-15, big jump in 2032 due to bangerter being a fwy", ,0, ,0,1,0,0,0,0,0,0,Salt Lake,0.0,2135.00095216878
9930,0154_014.9,1,1.0924,1.0104,1.0243,1.01735,-5889,75665.3,79285.7,80160.1,147058.9,152000.1,155743.5,69265,72579,73380,134620,139143,142570,63500,66500,67500,129000,133000,137000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none, big jump in 2032 due to bangerter being a fwy", ,0, ,0,0,0,0,0,0,0,0,Salt Lake,0.0,2205.0392685361
9931,0154_015.9,1,1.0946,1.0117,1.0095,1.0106,-1805,75592.6,77661.1,77157.7,147338.1,153496.7,156769.5,69060,70949,70489,134605,140231,143221,67500,69000,68500,133000,138000,141000,35,WFRC,WFRC,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,"smoothing, big jump in 2032 due to bangerter being a fwy", ,0, ,0,0,0,0,0,0,0,0,Salt Lake,0.0,2135.71630779452
9932,0154_016.9,1,1.0946,1.0117,1.0095,1.0106,-8371,64756.8,66539.9,67898.8,143584.8,149997.2,152432.5,59160,60789,62031,131176,137034,139259,51000,52500,53500,123000,129000,131000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none, big jump in 2032 due to bangerter being a fwy", ,0, ,0,0,0,0,0,0,0,0,Salt Lake,0.0,2132.41899916416
9933,0154_017.9,1,1.0946,1.0117,1.0095,1.0106,-3599,64422.7,61285.3,64567.4,141377.1,147766.6,150138.0,58855,55989,58987,129159,134996,137162,55500,52500,55500,126000,131000,134000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"none, dip in 2023 due to mtn view corridor, big jump in 2032 due to bangerter being a fwy", ,0, ,0,1,0,0,0,0,0,0,Salt Lake,0.0,2141.28044775759
9934,0154_018.9,1,1.1568,1.0112,1.0105,1.01085,6954,60372.8,59152.6,63203.2,140038.9,148701.3,152261.6,52189,51135,54636,121057,128545,131623,59000,58000,61500,128000,135000,139000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"none, dip in 2023 due to mtn view corridor, big jump in 2032 due to bangerter being a fwy", ,0, ,0,1,0,0,0,0,0,0,Salt Lake,0.0,1080.96421631783
9935,0154_019.5,1,1.1568,1.0112,1.0105,1.01085,-16081,67159.6,66027.3,70092.4,140038.9,148701.3,152261.6,58056,57078,60592,121057,128545,131623,42000,41000,44500,105000,112000,116000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"none, dip in 2023 due to mtn view corridor, big jump in 2032 due to bangerter being a fwy", ,0, ,0,1,0,0,0,0,0,0,Salt Lake,0.0,1161.11666584845
9936,0154_020.0,1,1.0946,1.0117,1.0095,1.0106,-13854,56899.3,54039.6,58273.5,129863.8,144192.3,148610.1,51982,49369,53237,118640,131731,135767,38000,35500,39500,105000,118000,122000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"none, dip in 2023 due to mtn view corridor, big jump in 2032 due to bangerter being a fwy", ,0, ,0,1,0,0,0,1,0,0,Salt Lake,0.0,2188.0617877804
9937,0154_021.0,1,1.1568,1.0112,1.0105,1.01085,3077,34262.8,36229.4,40688.8,93300.5,105539.4,108875.8,29619,31319,35174,80654,91234,94118,32500,34500,38500,83500,94500,97000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"none, big jump in 2032 due to bangerter being a fwy", ,0, ,0,0,0,0,0,0,0,0,Salt Lake,0.0,2631.98262003446
9938,0154_022.3,1,1.1568,1.0112,1.0105,1.01085,-6324,32770.0,35981.9,40828.7,87228.9,91590.7,95967.0,28328,31105,35295,75405,79176,82959,22000,25000,29000,69000,73000,76500,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"none, big jump in 2032 due to bangerter being a fwy", ,0, ,0,0,0,0,0,1,0,0,Salt Lake,0.0,3160.57456278013
9939,0156_000.0,1,1.0924,1.0104,1.0243,1.01735,2869,29745.8,31211.7,33878.8,36870.7,41110.4,43405.4,27230,28572,31013,33752,37633,39734,30000,31500,34000,36500,40500,42500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none, ,0, ,0,0,0,0,0,0,0,0,Utah,0.0,375.714435346184
9940,0156_000.2,1,1.0924,1.0104,1.0243,1.01735,1725,38143.4,39776.2,43766.8,47240.2,44510.8,46341.4,34917,36412,40065,43244,40746,42422,36500,38000,42000,45000,42500,44000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,new center st interchange in 2042, ,0, ,0,1,0,0,0,0,0,0,Utah,0.0,201.824985348627
9941,0156_000.3,1,1.0946,1.0117,1.0095,1.0106,7734,31642.7,33753.6,35824.2,38588.6,37948.3,38832.9,28908,30836,32728,35254,34669,35477,36500,38500,40500,43000,42500,43000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,new center st interchange in 2042, ,0, ,0,1,0,0,0,0,0,0,Utah,0.0,754.888305657662
9942,0156_000.6,1,1.0946,1.0117,1.0095,1.0106,2642,32991.1,34837.4,37278.7,41182.7,38297.4,39469.5,30140,31827,34057,37624,34988,36058,33000,34500,36500,40500,37500,38500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,new center st interchange in 2042, ,0, ,0,1,0,0,0,0,0,0,Utah,0.0,746.964179238859
9943,0156_001.0,1,1.0946,1.0117,1.0095,1.0106,-2171,35485.8,38139.7,40782.3,45450.9,41735.5,41709.8,32419,34844,37258,41523,38129,38105,30000,32500,35000,39500,36000,36000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,new center st interchange in 2042, ,0, ,0,1,0,0,0,0,0,0,Utah,0.0,401.897233075035
9944,0156_001.2,1,1.0946,1.0117,1.0095,1.0106,-1780,35058.0,37957.6,39983.2,42845.1,40676.7,38037.5,32028,34677,36528,39142,37161,34750,30000,33000,34500,37500,35500,33000,49,MAG,MAG,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,not sure why 2050 drop?, ,0, ,0,1,0,0,0,0,0,0,Utah,0.0,289.01601960174
9945,0164_000.0,1,1.1568,1.0112,1.0105,1.01085,1333,5445.9,7568.6,18607.8,23385.9,27696.1,35262.2,4708,6543,16086,20216,23942,30483,6000,7900,17500,21500,25500,32000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none, ,0, ,0,0,0,0,0,1,0,0,Utah,0.0,1120.73453840171
9946,0164_000.5,1,1.0918,1.0107,1.0324,1.02155,1136,5354.9,7009.0,8329.4,10914.7,11117.2,14275.3,4905,6420,7629,9997,10182,13075,6000,7600,8800,11000,11500,14000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none, ,0, ,0,0,0,0,0,0,0,0,Utah,0.0,1106.06455650441
9947,0164_001.1,1,1.0918,1.0107,1.0324,1.02155,4394,4374.1,5220.5,6626.2,8957.4,9672.8,13529.2,4006,4782,6069,8204,8859,12392,8400,9200,10500,12500,13500,17000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none, ,0, ,0,0,0,0,0,0,0,0,Utah,0.0,1260.31932316112
9948,0164_001.7,1,1.0918,1.0107,1.0324,1.02155,2466,6536.4,7678.0,10998.2,13145.1,13627.0,12073.2,5987,7032,10073,12040,12481,11058,8500,9500,12500,14500,15000,13500,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bypass connection in 2050, ,0, ,0,1,0,0,0,0,0,0,Utah,0.0,630.786110072943
9949,0164_002.0,1,1.0918,1.0107,1.0324,1.02155,3425,5489.1,5771.6,8212.9,10233.7,7239.3,8197.9,5028,5286,7522,9373,6631,7509,8500,8700,11000,13000,10000,11000,49,MAG,MAG,0,0,0,-1000,-2000,1000,0,0,0,0,0,0,0,0,new center st interchange in 2042, ,0, ,0,0,0,0,0,0,0,0,Utah,0.0,716.581441674799
9950,0164_002.3,1,1.0918,1.0107,1.0324,1.02155,-138,9380.0,9754.9,12732.9,14734.8,10299.1,12148.8,8591,8935,11662,13496,9433,11127,8500,8800,11500,13500,9300,11000,49,MAG,MAG,0,0,0,-1500,-2500,2700,1000,0,0,0,0,0,0,0,new center st interchange in 2042, ,0, ,0,0,0,0,0,0,0,0,Utah,0.0,929.681552950099
9951,0168_000.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,57,WFRC,WFRC,0,0,1400,1400,1400,1500,1500,0,0,0,0,0,0,0,Not in TDM. Add some growth., ,0, ,0,0,0,0,0,0,0,0,Weber,0.0,2506.57267200877
9952,0171_000.0,1,1.0924,1.0104,1.0243,1.01735,7766,9943.6,10638.8,11605.4,12178.3,14763.7,15852.7,9103,9739,10624,11148,13515,14512,17000,17500,18500,19000,21500,22500,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none, ,0, ,0,0,0,0,0,0,0,0,Salt Lake,0.0,1066.12597456428
9953,0171_000.5,1,1.0924,1.0104,1.0243,1.01735,4418,13601.4,14242.6,14724.1,14611.1,16969.4,18380.2,12451,13038,13479,13375,15534,16826,17000,17500,18000,18000,20000,21000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none, ,0, ,0,0,0,0,0,0,0,0,Salt Lake,0.0,2136.35988777156
